Recording timestamp [ms];Computer timestamp [ms];Sensor;Project name;Export date;Participant name;Recording name;Recording date;Recording date UTC;Recording start time;Recording start time UTC;Recording duration [ms];Timeline name;Recording Fixation filter name;Recording software version;Recording resolution height [px];Recording resolution width [px];Recording monitor latency [ms];Average calibration accuracy [mm];Average calibration precision SD [mm];Average calibration precision RMS [mm];Average calibration accuracy [°];Average calibration precision SD [°];Average calibration precision RMS [°];Average calibration accuracy [px];Average calibration precision SD [px];Average calibration precision RMS [px];Average validation accuracy [mm];Average validation precision SD [mm];Average validation precision RMS [mm];Average validation accuracy [°];Average validation precision SD [°];Average validation precision RMS [°];Average validation accuracy [px];Average validation precision SD [px];Average validation precision RMS [px];Eyetracker timestamp [μs];Event;Event value;Gaze point X [DACS px];Gaze point Y [DACS px];Gaze point left X [DACS px];Gaze point left Y [DACS px];Gaze point right X [DACS px];Gaze point right Y [DACS px];Gaze direction left X [DACS norm];Gaze direction left Y [DACS norm];Gaze direction left Z [DACS norm];Gaze direction right X [DACS norm];Gaze direction right Y [DACS norm];Gaze direction right Z [DACS norm];Pupil diameter left [mm];Pupil diameter right [mm];Pupil diameter filtered [mm];Validity left;Validity right;Eye position left X [DACS mm];Eye position left Y [DACS mm];Eye position left Z [DACS mm];Eye position right X [DACS mm];Eye position right Y [DACS mm];Eye position right Z [DACS mm];Gaze point left X [DACS mm];Gaze point left Y [DACS mm];Gaze point right X [DACS mm];Gaze point right Y [DACS mm];Gaze point X [MCS norm];Gaze point Y [MCS norm];Gaze point left X [MCS norm];Gaze point left Y [MCS norm];Gaze point right X [MCS norm];Gaze point right Y [MCS norm];Presented Stimulus name;Presented Media name;Presented Media width [px];Presented Media height [px];Presented Media position X [DACS px];Presented Media position Y [DACS px];Original Media width [px];Original Media height [px];Eye movement type;Eye movement event duration [ms];Eye movement type index;Fixation point X [DACS px];Fixation point Y [DACS px];Fixation point X [MCS norm];Fixation point Y [MCS norm];Ungrouped;Client area position X [px];Client area position Y [px];Viewport position X [px];Viewport position Y [px];Viewport width [px];Viewport height [px];Full page width [px];Full page height [px];Mouse position X [DACS px];Mouse position Y [DACS px]
126389;1626960046;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739031593;;;1517;601;1531;559;1502;643;0,24406;-0,12754;-0,96134;0,105;-0,08737;-0,99063;3,655;3,617;3,644;Valid;Valid;333,4;234,3;420,8;388,1;241,8;412,2;440,3;178,5;431,8;205,4;0,7899;0,5564;0,7976;0,5174;0,7823;0,5954;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;33;552;;;;;;;;;;;;;;;
126407;1626960064;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739049070;;;1512;603;1540;571;1483;634;0,25373;-0,11959;-0,95986;0,09581;-0,09422;-0,99093;3,647;3,58;3,642;Valid;Valid;332;234,6;419,1;386,8;241,7;410,5;442,8;182,4;426,5;202,7;0,7874;0,5581;0,8021;0,5287;0,7726;0,5875;Teks;Teks.png;1920;1080;0;0;1920;1080;Unclassified;33;300;;;;;;;;;;;;;;;
126439;1626960096;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739081508;;;1566;625;1521;586;1611;665;0,24985;-0,1108;-0,96192;0,19162;-0,06924;-0,97902;3,601;3,703;3,589;Valid;Valid;329,1;235,2;416,7;383,3;241,2;408;437,4;187,2;463,2;212,3;0,8157;0,5791;0,7923;0,5427;0,8391;0,6154;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;17;553;;;;;;;;;;;;;;;
126457;1626960113;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739098935;;;1538;617;1515;571;1561;664;0,24951;-0,12199;-0,96066;0,16037;-0,06892;-0,98465;3,566;3,507;3,604;Valid;Valid;327,4;235,3;416,9;382,4;240,7;408,1;435,7;182,4;448,9;212,1;0,8012;0,5717;0,7892;0,5286;0,8132;0,6148;Teks;Teks.png;1920;1080;0;0;1920;1080;Unclassified;33;301;;;;;;;;;;;;;;;
126656;1626960313;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739298357;;;310;617;286;617;335;616;-0,45177;-0,08588;-0,88799;-0,52487;-0,06807;-0,84846;3,418;3,584;3,521;Valid;Valid;296,8;237,8;422;352,1;230,1;413,3;82,1;197;96,4;196,9;0,1617;0,5709;0,1487;0,5711;0,1747;0,5708;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;50;556;;;;;;;;;;;;;;;
126673;1626960330;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739315273;;;293;596;283;610;302;582;-0,44939;-0,08846;-0,88894;-0,53555;-0,08721;-0,83999;3,442;3,609;3,513;Valid;Valid;296,2;237,2;424,9;351,7;229,2;415,3;81,4;195;86,9;186,1;0,1525;0,5522;0,1475;0,5651;0,1575;0,5394;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;50;556;;;;;;;;;;;;;;;
126706;1626960363;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739348286;;;280;589;275;585;286;594;-0,44619;-0,10203;-0,8891;-0,53751;-0,07413;-0,84;3,497;3,492;3,552;Valid;Valid;294,9;236,2;430,4;350,8;226,7;419,9;78,9;186,8;82,1;189,6;0,1459;0,5455;0,143;0,5414;0,1487;0,5497;Teks;Teks.png;1920;1080;0;0;1920;1080;Unclassified;50;303;;;;;;;;;;;;;;;
126723;1626960380;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739365152;;;269;578;269;585;268;571;-0,44712;-0,10131;-0,88872;-0,54241;-0,08663;-0,83564;3,495;3,586;3,557;Valid;Valid;294,5;235,9;431,4;350,5;226;421,1;77,4;186,7;77,2;182,4;0,14;0,5349;0,1403;0,5412;0,1398;0,5286;Teks;Teks.png;1920;1080;0;0;1920;1080;Unclassified;50;303;;;;;;;;;;;;;;;
126756;1626960413;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739398206;;;267;607;242;609;291;605;-0,45649;-0,08305;-0,88584;-0,53051;-0,06258;-0,84537;3,525;3,623;3,571;Valid;Valid;293,1;235,4;433,7;349,3;224,5;423,1;69,6;194,7;83,8;193,2;0,1389;0,5621;0,126;0,5644;0,1518;0,5599;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;33;557;;;;;;;;;;;;;;;
126773;1626960430;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739415021;;;237;614;207;615;267;613;-0,47109;-0,07844;-0,87859;-0,53928;-0,05586;-0,84027;3,532;3,626;3,571;Valid;Valid;292,5;235,2;434,4;348,8;224,1;423,6;59,6;196,5;76,9;195,9;0,1236;0,5687;0,1079;0,5695;0,1393;0,568;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;33;557;;;;;;;;;;;;;;;
126806;1626960463;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739448126;;;211;600;190;606;233;594;-0,47555;-0,08427;-0,87564;-0,5495;-0,06606;-0,83288;3,52;3,474;3,51;Valid;Valid;290,8;235,3;435;346,7;223,4;424;54,5;193,4;66,9;189,8;0,11;0,5554;0,0988;0,5607;0,1213;0,5501;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;83;296;195;595;0,1016;0,5507;;;;;;;;;;;
126823;1626960479;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739464891;;;198;599;196;612;201;586;-0,47152;-0,08001;-0,87822;-0,56101;-0,06996;-0,82485;3,523;3,494;3,508;Valid;Valid;290,1;235,3;435,5;346,4;223,2;424,4;56,3;195,6;57,7;187,2;0,1033;0,5549;0,1019;0,567;0,1046;0,5427;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;83;296;195;595;0,1016;0,5507;;;;;;;;;;;
126856;1626960513;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739498042;;;179;591;176;603;181;578;-0,47363;-0,08331;-0,87677;-0,56165;-0,07035;-0,82438;3,527;3,488;3,508;Valid;Valid;288,4;234,4;440,2;344,8;221,4;429,6;50,6;192,6;52,1;184,7;0,0931;0,5468;0,0916;0,5583;0,0945;0,5354;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;83;296;195;595;0,1016;0,5507;;;;;;;;;;;
126872;1626960529;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739514761;;;192;589;180;595;204;584;-0,469;-0,08788;-0,87882;-0,55209;-0,0665;-0,83113;3,538;3,487;3,513;Valid;Valid;287,7;234,1;442;344,5;221,1;430,5;51,8;189,9;58,6;186,6;0,1;0,5458;0,0938;0,5506;0,1062;0,541;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;83;296;195;595;0,1016;0,5507;;;;;;;;;;;
126906;1626960563;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739548210;;;193;606;202;606;183;607;-0,45543;-0,08098;-0,88658;-0,55584;-0,05096;-0,82973;3,539;3,482;3,511;Valid;Valid;285,8;234,2;443,5;342,3;220,3;432,2;58;193,7;52,8;193,8;0,1003;0,5615;0,1051;0,5614;0,0956;0,5617;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
126922;1626960579;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739564629;;;192;606;200;603;184;608;-0,45524;-0,08346;-0,88645;-0,55517;-0,05012;-0,83022;3,544;3,466;3,511;Valid;Valid;285,2;234,5;443,2;341,9;220,3;432,1;57,6;192,7;53;194,3;0,1002;0,5608;0,1043;0,5586;0,096;0,5631;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
126956;1626960613;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739598135;;;156;587;166;615;147;558;-0,46814;-0,07554;-0,88042;-0,56474;-0,07949;-0,82143;3,528;3,502;3,513;Valid;Valid;283,6;234,6;443,7;339,8;220,1;432,9;47,7;196,6;42,2;178,2;0,0814;0,5431;0,0864;0,5698;0,0764;0,5165;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
126972;1626960629;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739614508;;;178;597;170;611;186;584;-0,46472;-0,07786;-0,88203;-0,54977;-0,06424;-0,83284;3,531;3,49;3,519;Valid;Valid;283,2;234,5;444,5;339,5;219,9;433,3;49;195,3;53,5;186,5;0,0928;0,5532;0,0887;0,5659;0,0969;0,5405;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
127006;1626960663;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739648051;;;187;599;175;606;199;592;-0,46217;-0,08294;-0,88291;-0,54378;-0,06081;-0,83702;3,557;3,521;3,534;Valid;Valid;282;235,1;442,9;337,7;220,4;431,9;50,2;193,5;57,1;189;0,0972;0,5544;0,0909;0,5608;0,1035;0,548;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
127022;1626960679;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739664377;;;188;604;180;610;197;598;-0,45973;-0,08061;-0,88439;-0,54437;-0,05708;-0,8369;3,546;3,549;3,537;Valid;Valid;281,8;235,2;442,6;337,6;220,5;431,8;51,7;194,9;56,7;191,1;0,0982;0,5593;0,0936;0,5648;0,1027;0,5538;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
127056;1626960712;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739697966;;;190;595;176;608;203;581;-0,46134;-0,08268;-0,88336;-0,54152;-0,06947;-0,83781;3,558;3,508;3,543;Valid;Valid;281,3;235,7;441,7;336,8;221,3;430,9;50,7;194,3;58,3;185,6;0,0987;0,5506;0,0918;0,5633;0,1056;0,5379;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
127072;1626960729;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739714247;;;187;592;178;602;196;582;-0,4605;-0,0872;-0,88337;-0,54423;-0,06873;-0,83611;3,559;3,516;3,544;Valid;Valid;281,3;235,8;441,5;336,8;221,4;430,9;51,1;192,2;56,4;186;0,0974;0,5481;0,0926;0,5571;0,1021;0,5391;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;183;297;184;598;0,0958;0,5539;;;;;;;;;;;
127105;1626960762;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739747633;;;269;585;238;610;300;561;-0,43444;-0,08466;-0,89671;-0,50263;-0,08684;-0,86013;3,567;3,563;3,551;Valid;Valid;281,6;236,3;439,9;337;222,6;429,2;68,4;194,8;86,2;179,2;0,1401;0,5421;0,124;0,5646;0,1562;0,5196;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;33;558;;;;;;;;;;;;;;;
127122;1626960779;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739764117;;;339;603;333;618;345;588;-0,38921;-0,08207;-0,91749;-0,48453;-0,07192;-0,87181;3,57;3,622;3,551;Valid;Valid;282;236,7;438,8;337,2;223,1;428,1;95,8;197,4;99,3;187,7;0,1767;0,5582;0,1736;0,5722;0,1799;0,5442;Teks;Teks.png;1920;1080;0;0;1920;1080;Saccade;33;558;;;;;;;;;;;;;;;
127155;1626960812;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739797543;;;468;607;453;613;484;602;-0,32852;-0,0894;-0,94026;-0,42202;-0,06804;-0,90403;3,555;3,406;3,575;Valid;Valid;282,7;237,3;436,7;337,9;224,4;426;130,1;195,8;139,1;192,3;0,2438;0,5624;0,2357;0,5675;0,252;0,5574;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127172;1626960828;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739813976;;;461;609;456;615;467;604;-0,32719;-0,08871;-0,94078;-0,43102;-0,06696;-0,89985;3,56;3,588;3,557;Valid;Valid;282,9;237,5;436,2;338;224,6;425,6;131,2;196,4;134,1;192,9;0,2403;0,5641;0,2376;0,5691;0,243;0,5591;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127205;1626960862;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739847463;;;461;609;468;623;454;595;-0,3239;-0,08447;-0,94231;-0,43948;-0,07452;-0,89516;3,563;3,552;3,581;Valid;Valid;283,5;237,9;433,7;338,5;225,4;423,5;134,4;199,1;130,6;190,1;0,2401;0,564;0,2436;0,577;0,2366;0,551;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127222;1626960878;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739863846;;;480;623;474;630;486;616;-0,32159;-0,08;-0,94349;-0,42538;-0,06166;-0,90291;3,548;3,619;3,575;Valid;Valid;283,7;238,1;432,5;338,5;225,6;422,2;136,3;201,4;139,6;196,8;0,2499;0,5771;0,2469;0,5837;0,253;0,5704;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127255;1626960912;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739897383;;;474;632;468;645;479;619;-0,32908;-0,07111;-0,94162;-0,43204;-0,06136;-0,89977;3,513;3,575;3,544;Valid;Valid;284,3;238,3;428,5;338,7;226,2;418,4;134,6;205,9;137,8;197,7;0,2467;0,5849;0,2438;0,5969;0,2496;0,5729;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127271;1626960928;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739913715;;;476;630;473;651;479;610;-0,32764;-0,06692;-0,94243;-0,43291;-0,06786;-0,89888;3,509;3,544;3,531;Valid;Valid;284,5;238,3;427,6;338,8;226,3;417,4;135,9;207,9;137,7;194,8;0,2478;0,5836;0,2461;0,6027;0,2495;0,5646;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127305;1626960962;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739947303;;;464;630;477;645;452;615;-0,32758;-0,07101;-0,94215;-0,44847;-0,06396;-0,89151;3,469;3,553;3,521;Valid;Valid;285;238;425,6;339,1;226,2;415,6;137;205,9;130;196,3;0,2418;0,5829;0,2482;0,5968;0,2355;0,5691;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127321;1626960978;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739963585;;;483;631;476;643;490;618;-0,32746;-0,0702;-0,94225;-0,42903;-0,06126;-0,90121;3,489;3,564;3,521;Valid;Valid;285,1;237,4;427;339,3;225,6;416,7;136,7;205,6;140,9;197,3;0,2514;0,5839;0,2477;0,5958;0,2552;0,5719;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127355;1626961012;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6739997223;;;466;622;472;642;459;602;-0,32844;-0,06855;-0,94204;-0,44305;-0,06895;-0,89384;3,496;3,537;3,517;Valid;Valid;285,4;236,2;429,1;339,8;224,5;419,1;135,8;205;132;192,2;0,2426;0,5756;0,246;0,5942;0,2392;0,557;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127405;1626961062;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6740047143;;;473;629;475;640;471;618;-0,32617;-0,06911;-0,94278;-0,43693;-0,05721;-0,89768;3,466;3,58;3,504;Valid;Valid;285,3;235,9;429,4;339,6;224,3;419,4;136,7;204,5;135,5;197,5;0,2465;0,5826;0,2477;0,5926;0,2454;0,5725;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127455;1626961112;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6740097063;;;477;636;475;650;478;622;-0,32688;-0,06338;-0,94294;-0,43381;-0,05639;-0,89924;3,454;3,592;3,51;Valid;Valid;284,8;236,5;427,6;339;225;417,8;136,6;207,8;137,5;198,8;0,2482;0,5893;0,2474;0,6022;0,249;0,5763;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
127471;1626961128;Eye Tracker;pilot_study;1/9/2026;ab***;Recording7;12/12/2025;12/12/2025;10:02:52.855;03:02:52.855;148388;Timeline1;Tobii I-VT (Fixation);25.19.1151;1080;1920;10;18,1;;;2,2;;;63;;;18,8;2,7;3,4;2,29;0,33;0,42;65;9;12;6740113387;;;474;631;472;645;475;617;-0,32863;-0,06801;-0,94201;-0,43541;-0,06081;-0,89818;3,445;3,566;3,505;Valid;Valid;284,7;236,8;426,9;338,9;225,4;417,1;135,8;206;136,7;197,1;0,2468;0,5842;0,246;0,597;0,2476;0,5714;Teks;Teks.png;1920;1080;0;0;1920;1080;Fixation;333;298;470;624;0,245;0,5779;;;;;;;;;;;
